accountAgeDays,numItems,localTime,paymentMethod,paymentMethodAgeDays
72,1,5.017904,creditcard,71.1951388889
570,1,5.034622,creditcard,569.891666667
698,1,4.921349,creditcard,0.0
2000,1,4.748314,creditcard,0.000694444444444
2000,1,4.742303,storecredit,0.00763888888889
5,1,5.034622,creditcard,0.0
1723,1,4.965339,creditcard,0.0
1981,1,5.040929,paypal,251.151388889
2000,1,4.748314,paypal,0.0
6,1,4.505662,creditcard,0.000694444444444
2,1,5.040929,creditcard,0.0
189,1,4.461622,creditcard,0.000694444444444
11,1,4.836982,creditcard,0.0
78,1,4.52458,paypal,55.4923611111
8,1,5.034622,creditcard,0.0
283,1,4.895263,creditcard,0.0
16,1,4.921349,creditcard,0.0
243,1,4.836982,creditcard,242.077083333
956,1,4.962055,creditcard,730.963194444
645,1,4.057414,storecredit,417.14375
2000,1,3.066058,paypal,161.292361111
4,1,5.040929,creditcard,0.000694444444444
2000,1,4.965339,creditcard,0.000694444444444
101,1,4.921349,creditcard,33.3083333333
2000,1,4.921318,creditcard,0.0
1,1,4.921349,creditcard,0.991666666667
848,1,5.034622,paypal,0.0
2000,1,5.040929,creditcard,0.000694444444444
1849,1,4.057414,creditcard,0.0
133,1,3.575983,creditcard,101.469444444
174,1,4.962055,creditcard,0.0
2000,1,4.886641,storecredit,708.709027778
13,1,4.921318,creditcard,0.000694444444444
808,1,4.748314,creditcard,777.079861111
2000,1,4.461622,creditcard,1994.80486111
83,1,4.057414,creditcard,82.5659722222
556,1,4.742303,storecredit,533.825694444
2,1,4.52458,creditcard,1.88958333333
9,1,5.017904,creditcard,0.0305555555556
1992,1,4.876771,paypal,5.19513888889
380,1,4.836982,creditcard,0.00416666666667
1283,1,4.886641,creditcard,73.9930555556
319,1,4.836982,creditcard,0.0270833333333
27,1,5.040929,creditcard,0.000694444444444
2000,1,4.505662,paypal,1.03680555556
1268,1,4.921318,creditcard,0.0
112,1,5.034622,paypal,0.0
1979,1,5.040929,creditcard,334.143055556
1745,1,4.962055,creditcard,303.65625
1936,1,4.836982,creditcard,978.907638889
1741,1,4.895263,creditcard,182.411805556
1945,1,4.742303,creditcard,1037.90486111
338,1,4.748314,creditcard,0.10625
14,1,4.461622,creditcard,13.9729166667
1979,1,4.921349,creditcard,0.00347222222222
51,2,5.034622,creditcard,0.00138888888889
8,1,4.962055,paypal,7.92222222222
2000,1,4.921318,creditcard,0.00625
1391,1,4.742303,creditcard,630.588888889
584,1,4.876771,creditcard,0.00138888888889
4,1,4.965339,creditcard,3.16458333333
1482,1,3.483951,creditcard,0.0
59,1,4.745402,creditcard,56.8625
2000,1,4.505662,creditcard,674.019444444
909,1,4.836982,paypal,105.527083333
97,1,4.748314,paypal,78.8354166667
7,1,4.962055,creditcard,6.01041666667
2,1,4.461622,creditcard,0.000694444444444
1613,1,4.921318,creditcard,60.3777777778
170,1,4.742303,creditcard,0.00208333333333
73,1,2.94894,creditcard,72.3513888889
326,1,5.040929,storecredit,212.422222222
260,1,4.962055,creditcard,0.728472222222
1895,1,4.745402,creditcard,0.0
2000,1,3.483951,creditcard,0.0
2000,1,4.895263,storecredit,0.0
2000,1,4.921349,creditcard,963.909722222
1,1,4.876771,creditcard,0.0111111111111
1863,1,4.921349,creditcard,145.670138889
14,1,4.921349,creditcard,0.000694444444444
33,1,4.895263,storecredit,0.00347222222222
597,1,4.886641,creditcard,0.0
1963,1,4.895263,paypal,339.383333333
150,1,4.876771,storecredit,0.0
22,1,4.886641,paypal,21.625
2000,1,4.886641,creditcard,191.470833333
479,1,4.742303,paypal,0.0
2,1,5.040929,creditcard,0.0
1905,1,4.876771,creditcard,0.000694444444444
32,1,4.836982,creditcard,31.6881944444
43,1,4.745402,paypal,42.0465277778
1282,1,4.921349,creditcard,0.0
95,1,5.040929,paypal,94.1555555556
100,1,4.52458,creditcard,99.1236111111
90,1,5.034622,paypal,0.0
2,1,4.895263,creditcard,0.0
1570,1,4.876771,creditcard,1569.85416667
20,1,4.895263,creditcard,19.0041666667
243,1,2.94894,creditcard,242.620138889
903,1,4.52458,paypal,0.0
1153,1,4.52458,creditcard,189.273611111
1049,1,4.965339,paypal,0.000694444444444
1448,2,5.034622,creditcard,275.215277778
2000,1,4.52458,creditcard,1056.27361111
2,1,4.962055,creditcard,0.0
8,2,4.962055,paypal,7.01666666667
307,1,4.962055,creditcard,306.745833333
1417,1,4.876771,creditcard,0.0
2,1,5.034622,creditcard,1.36388888889
953,1,3.954522,creditcard,71.6243055556
887,1,4.52458,creditcard,0.00208333333333
107,4,4.742303,creditcard,0.0
321,1,4.748314,creditcard,319.704166667
2000,1,4.461622,creditcard,474.461805556
1,1,3.483951,creditcard,0.0
2000,1,4.962055,creditcard,0.000694444444444
656,1,4.921318,creditcard,0.0
9,1,4.52458,paypal,4.17152777778
652,1,4.921349,creditcard,0.0
23,1,4.836982,creditcard,22.9826388889
938,1,4.921318,paypal,0.0
1188,1,4.742303,creditcard,0.0
295,1,4.895263,creditcard,294.018055556
514,1,4.057414,paypal,1.04027777778
1540,1,3.954522,creditcard,13.3590277778
1071,1,4.965339,creditcard,2.13402777778
230,1,4.965339,paypal,0.0284722222222
1835,1,4.745402,creditcard,845.047916667
875,1,4.748314,creditcard,0.0
122,1,4.921318,paypal,121.253472222
998,1,4.505662,creditcard,0.0
2000,1,3.954522,creditcard,0.0
925,1,4.505662,paypal,0.0
1817,1,5.017904,paypal,0.134027777778
58,1,5.034622,creditcard,57.0833333333
902,1,4.886641,paypal,0.0
404,1,4.057414,creditcard,273.083333333
18,1,3.483951,creditcard,0.0
2000,1,5.040929,creditcard,438.359027778
2000,1,4.895263,creditcard,0.0194444444444
96,1,4.52458,creditcard,95.3854166667
104,1,4.461622,paypal,59.5930555556
952,1,5.034622,creditcard,124.781944444
926,1,4.505662,paypal,0.0
1959,1,4.886641,creditcard,0.0
255,1,4.921318,creditcard,0.0
32,1,4.921349,creditcard,0.0
2000,1,4.895263,creditcard,0.636111111111
84,1,4.962055,paypal,83.9423611111
32,1,4.895263,creditcard,0.000694444444444
99,1,4.921349,creditcard,98.1034722222
1600,1,4.965339,creditcard,0.0
1258,2,4.921349,paypal,0.00208333333333
2000,1,5.040929,creditcard,0.00277777777778
2,1,5.017904,creditcard,1.03611111111
2000,1,4.876771,creditcard,1535.68263889
1302,1,5.017904,creditcard,0.0
476,1,4.745402,paypal,0.0
3,1,5.017904,paypal,0.0
1200,2,5.034622,creditcard,353.733333333
22,1,4.965339,paypal,0.000694444444444
776,1,4.876771,paypal,386.741666667
1,2,4.461622,paypal,0.000694444444444
840,1,3.954522,creditcard,798.440972222
168,1,4.52458,creditcard,0.0
3,1,4.886641,paypal,0.0
1482,1,4.461622,creditcard,0.0
1215,1,4.962055,creditcard,0.0
241,1,4.748314,creditcard,0.0
1979,1,5.017904,creditcard,571.530555556
2000,1,4.921318,creditcard,57.0708333333
92,1,5.017904,paypal,0.361111111111
1507,1,4.886641,paypal,1480.51944444
350,1,4.895263,creditcard,86.8118055556
59,1,5.034622,creditcard,0.0
261,1,4.742303,creditcard,0.0
28,1,4.748314,creditcard,0.0
999,1,4.461622,creditcard,0.0
304,1,4.836982,creditcard,0.0
49,1,4.52458,paypal,47.9388888889
753,1,4.461622,creditcard,0.0895833333333
538,1,3.483951,creditcard,73.5409722222
1059,1,4.895263,creditcard,0.0
2000,1,3.954522,paypal,217.461805556
1241,1,4.876771,creditcard,0.000694444444444
2000,1,5.034622,creditcard,531.935416667
1133,1,3.954522,creditcard,0.0
370,1,4.876771,creditcard,0.0
2000,2,4.886641,creditcard,0.0
3,1,4.505662,creditcard,2.15555555556
2000,1,4.921318,creditcard,1217.87638889
2000,1,4.921318,creditcard,803.406944444
2000,1,4.748314,creditcard,0.000694444444444
17,1,5.017904,creditcard,0.00625
2000,1,4.965339,creditcard,0.0
237,1,4.748314,storecredit,0.0
104,1,4.745402,paypal,0.0
312,1,4.748314,paypal,0.0
1413,1,4.921318,creditcard,0.0
2000,1,5.040929,creditcard,1830.69513889
2000,1,4.52458,creditcard,186.701388889
1685,1,4.895263,creditcard,0.000694444444444
1336,1,4.965339,creditcard,0.0
7,1,4.921349,creditcard,0.03125
126,1,4.057414,creditcard,0.0
203,1,4.895263,creditcard,0.0
2000,1,4.836982,creditcard,401.965277778
70,1,4.921318,creditcard,0.0
1999,1,4.886641,paypal,0.0
1701,1,4.745402,storecredit,15.9465277778
108,1,4.745402,creditcard,0.0
2000,1,5.040929,creditcard,88.3013888889
7,1,4.745402,paypal,0.0
1854,1,4.876771,creditcard,0.00208333333333
1923,1,4.748314,creditcard,0.0
2000,1,4.921349,creditcard,0.00625
2000,1,5.017904,paypal,1270.82083333
809,1,4.505662,creditcard,0.00486111111111
1029,1,4.876771,paypal,0.000694444444444
180,1,4.921349,creditcard,0.0
2000,1,4.876771,creditcard,54.31875
2000,1,4.965339,creditcard,263.652777778
76,1,4.886641,creditcard,0.0
103,1,4.921318,creditcard,0.0
2000,1,4.745402,creditcard,0.000694444444444
227,1,4.745402,storecredit,0.0
1560,1,5.017904,creditcard,408.398611111
406,1,4.876771,paypal,0.0
141,1,4.962055,creditcard,0.0
26,1,5.034622,creditcard,0.0
2000,1,5.040929,creditcard,274.005555556
52,1,4.886641,creditcard,0.0
107,1,4.886641,paypal,0.0
2000,1,4.505662,creditcard,0.166666666667
2000,1,4.886641,paypal,0.0604166666667
615,1,5.034622,paypal,399.170833333
1976,1,5.040929,paypal,230.896527778
2000,1,4.836982,creditcard,1.62986111111
21,1,4.876771,creditcard,20.1597222222
1456,1,4.748314,storecredit,5.08472222222
760,1,4.745402,creditcard,0.0
417,1,4.876771,paypal,410.295138889
2000,1,4.965339,paypal,5.98611111111
879,1,4.748314,paypal,866.116666667
2000,1,5.040929,creditcard,1141.44583333
596,3,5.034622,creditcard,5.89375
199,1,4.965339,storecredit,0.0
17,1,4.965339,creditcard,0.252083333333
2000,1,4.057414,creditcard,81.2631944444
832,1,4.52458,creditcard,6.19513888889
74,1,3.483951,creditcard,0.00138888888889
166,1,4.748314,creditcard,165.621527778
2000,1,4.748314,creditcard,533.863888889
1639,1,4.921318,creditcard,739.036111111
418,1,4.745402,paypal,0.0
142,6,4.965339,paypal,130.267361111
2000,1,4.886641,paypal,0.000694444444444
2,1,4.895263,creditcard,0.0
548,1,4.836982,paypal,116.079166667
1178,1,4.876771,storecredit,0.0
963,1,5.017904,paypal,917.133333333
9,1,4.921349,paypal,0.0
166,1,4.742303,paypal,0.0
2000,1,4.836982,creditcard,0.940972222222
10,1,4.52458,creditcard,0.276388888889
269,1,4.876771,paypal,0.0
1,1,5.017904,creditcard,0.000694444444444
2,1,4.876771,creditcard,0.0
51,1,4.836982,creditcard,50.9229166667
2,2,4.52458,paypal,0.00208333333333
2000,1,4.921349,storecredit,734.045138889
3,2,4.962055,storecredit,2.03125
1236,1,5.034622,paypal,21.0416666667
1910,1,4.876771,creditcard,1061.17083333
268,1,3.954522,creditcard,0.0
6,1,4.921318,creditcard,5.78125
744,1,4.52458,paypal,0.000694444444444
116,1,4.965339,creditcard,0.0
107,1,5.017904,creditcard,0.0
115,1,4.895263,creditcard,0.000694444444444
2000,1,4.505662,creditcard,94.0618055556
34,1,5.040929,creditcard,0.0
1492,1,4.057414,storecredit,0.0
2000,1,4.962055,creditcard,441.748611111
954,1,5.040929,creditcard,0.0
23,2,4.505662,storecredit,0.00347222222222
2000,1,4.745402,creditcard,1908.99791667
2000,1,4.745402,storecredit,0.0
2000,1,3.954522,creditcard,2.45763888889
810,1,4.965339,paypal,0.0
474,1,4.505662,creditcard,0.0
1754,1,4.461622,paypal,0.0
103,1,5.017904,creditcard,0.0
128,1,4.745402,creditcard,77.8055555556
508,1,4.886641,creditcard,60.9548611111
76,1,4.745402,creditcard,75.7506944444
3,1,4.057414,creditcard,0.0
224,1,4.52458,paypal,223.936111111
1323,1,5.040929,paypal,0.0
3,1,4.748314,storecredit,0.0
1330,1,5.040929,creditcard,0.0
2000,1,4.921318,creditcard,569.147222222
115,1,5.040929,creditcard,0.0
28,1,4.965339,creditcard,0.000694444444444
2,1,4.895263,creditcard,0.875694444444
231,1,3.954522,creditcard,230.948611111
2000,1,4.921349,paypal,0.0
1185,1,4.748314,creditcard,0.0
422,1,4.876771,storecredit,0.0
1480,1,4.836982,creditcard,307.078472222
1939,1,4.836982,paypal,1559.51736111
2000,1,4.745402,creditcard,0.00277777777778
2,2,4.505662,creditcard,0.00277777777778
1,1,2.94894,paypal,0.00208333333333
2000,1,4.505662,paypal,38.3076388889
1384,1,4.962055,creditcard,1.01736111111
309,1,4.965339,creditcard,308.248611111
2000,1,3.954522,creditcard,414.103472222
60,1,4.921349,paypal,0.00833333333333
374,1,4.921318,paypal,0.0131944444444
1790,1,4.886641,paypal,0.0152777777778
307,1,4.836982,creditcard,306.974305556
2000,1,4.962055,creditcard,0.0
2000,1,4.057414,storecredit,131.996527778
2000,1,5.017904,creditcard,0.00416666666667
170,1,5.040929,creditcard,0.0
2000,1,5.017904,creditcard,90.2722222222
2000,1,4.921349,paypal,6.99375
2,1,4.921318,creditcard,0.0
909,1,5.017904,creditcard,0.0152777777778
829,1,4.742303,creditcard,5.58472222222
34,2,4.742303,creditcard,33.8909722222
1662,1,2.94894,creditcard,0.0
1024,1,4.461622,creditcard,0.0
1612,1,4.895263,creditcard,373.929166667
800,1,4.742303,creditcard,292.867361111
113,1,5.017904,paypal,0.000694444444444
95,1,4.52458,creditcard,94.0479166667
2000,1,4.962055,creditcard,0.00208333333333
1614,1,4.461622,creditcard,0.0291666666667
2000,1,4.836982,creditcard,304.059722222
262,1,4.836982,creditcard,73.8152777778
2000,1,4.742303,creditcard,494.965972222
1685,1,4.962055,creditcard,1667.93541667
111,1,4.057414,paypal,0.00138888888889
1765,1,4.836982,creditcard,0.0
106,1,4.748314,creditcard,105.093055556
1186,1,3.575983,creditcard,236.053472222
759,1,4.886641,creditcard,424.5125
157,1,4.745402,paypal,0.00208333333333
70,1,4.886641,creditcard,0.000694444444444
2000,1,4.921318,creditcard,0.00277777777778
2000,1,3.066058,creditcard,380.384027778
304,1,4.921349,creditcard,0.0
159,1,5.040929,creditcard,0.00277777777778
2000,1,5.034622,creditcard,125.971527778
39,1,4.962055,paypal,0.00138888888889
763,1,5.017904,creditcard,79.3722222222
2000,1,4.745402,storecredit,808.334722222
66,1,5.040929,creditcard,0.0
17,2,3.483951,creditcard,2.33263888889
720,5,3.066058,paypal,482.664583333
1,2,4.461622,creditcard,0.000694444444444
35,1,4.748314,creditcard,0.0
603,1,5.017904,creditcard,11.7145833333
158,1,4.962055,creditcard,0.0
2000,1,4.876771,paypal,77.1534722222
93,1,4.886641,creditcard,72.89375
1973,1,3.575983,paypal,257.143055556
2000,1,4.921349,creditcard,1378.70763889
4,1,4.748314,paypal,0.00277777777778
1,1,5.017904,creditcard,0.0
456,1,5.040929,creditcard,455.484027778
880,1,4.748314,creditcard,143.960416667
304,2,4.52458,creditcard,0.0
6,1,4.836982,creditcard,0.0
193,1,3.954522,paypal,2.87152777778
128,1,4.876771,paypal,127.221527778
66,2,4.52458,creditcard,65.6263888889
159,1,4.505662,creditcard,0.0
2000,1,4.461622,creditcard,0.000694444444444
1592,1,4.52458,storecredit,5.07361111111
1917,1,4.921349,creditcard,0.00138888888889
186,1,4.836982,creditcard,116.606944444
4,1,4.876771,creditcard,0.000694444444444
1223,1,4.52458,paypal,0.0138888888889
1715,1,4.876771,paypal,0.0
4,1,4.921318,paypal,0.000694444444444
477,1,4.895263,creditcard,455.563888889
571,1,4.836982,paypal,0.0
2000,1,5.040929,creditcard,287.466666667
2000,1,4.921318,creditcard,1500.84583333
2000,3,4.886641,creditcard,283.854166667
1626,1,4.876771,creditcard,0.0777777777778
2000,1,5.034622,creditcard,36.7930555556
2000,1,4.057414,paypal,233.657638889
2000,1,4.962055,creditcard,33.9861111111
2000,1,4.962055,paypal,0.0
191,1,5.017904,paypal,190.030555556
68,1,4.836982,creditcard,0.00138888888889
2000,1,4.895263,creditcard,39.9215277778
986,1,4.748314,creditcard,0.0
645,1,4.921318,paypal,416.984027778
2000,1,4.876771,paypal,0.0
6,1,4.745402,paypal,5.63888888889
223,1,4.876771,storecredit,0.0
31,1,4.745402,creditcard,0.00208333333333
1969,1,4.52458,paypal,396.320833333
1695,1,3.575983,creditcard,213.04375
6,2,4.962055,creditcard,5.28194444444
1608,1,4.965339,creditcard,262.724305556
1404,1,4.965339,creditcard,180.838194444
1844,1,5.034622,creditcard,0.0
1234,1,4.895263,creditcard,83.0541666667
281,1,4.748314,paypal,0.0
2000,1,5.040929,creditcard,125.10625
9,1,5.017904,creditcard,8.23541666667
79,1,5.017904,creditcard,78.9354166667
1,1,5.040929,creditcard,0.0
2000,1,5.034622,paypal,0.0
66,1,4.886641,paypal,65.7965277778
3,1,4.965339,paypal,0.00277777777778
18,1,5.034622,creditcard,0.000694444444444
690,1,4.965339,creditcard,0.0
383,1,4.962055,creditcard,0.0
4,1,4.745402,paypal,0.0
13,1,4.52458,creditcard,0.268055555556
28,1,4.836982,creditcard,27.1770833333
1103,1,4.886641,paypal,0.0
1749,1,4.965339,creditcard,319.979166667
2000,1,5.017904,paypal,826.530555556
548,1,4.921318,creditcard,392.102083333
2000,1,4.745402,creditcard,365.547916667
530,5,4.965339,creditcard,0.0986111111111
511,1,4.876771,creditcard,0.0
15,1,5.034622,paypal,0.0166666666667
981,1,4.876771,creditcard,0.0
37,1,4.921349,creditcard,36.9173611111
78,1,4.52458,creditcard,77.7041666667
194,1,4.836982,creditcard,193.633333333
65,1,4.742303,creditcard,0.0
36,1,3.954522,creditcard,0.0
2000,1,3.066058,creditcard,0.0
2000,1,4.057414,creditcard,0.00208333333333
2000,1,3.954522,paypal,91.325
933,1,4.505662,paypal,289.036805556
1007,1,4.742303,paypal,0.0
1892,1,4.057414,creditcard,0.659027777778
1638,1,4.057414,paypal,0.1875
42,1,4.921318,paypal,0.0
99,1,4.921349,creditcard,0.000694444444444
103,1,4.52458,creditcard,102.501388889
294,1,4.748314,paypal,0.0
334,1,4.895263,paypal,333.870138889
92,1,5.017904,creditcard,0.00138888888889
70,1,4.962055,creditcard,67.1673611111
193,1,4.876771,creditcard,192.865972222
1997,1,4.748314,paypal,273.699305556
696,1,4.962055,paypal,0.0
148,1,5.034622,paypal,4.00069444444
266,1,5.017904,creditcard,0.0
1021,1,4.962055,creditcard,339.397916667
3,1,5.017904,paypal,2.02777777778
2000,1,5.034622,creditcard,87.6930555556
503,1,2.94894,creditcard,0.852083333333
2000,1,4.962055,paypal,59.7958333333
748,1,5.040929,creditcard,747.232638889
873,1,5.040929,creditcard,0.0
743,1,4.895263,creditcard,0.0
2000,1,4.921318,creditcard,0.193055555556
10,1,4.886641,creditcard,9.07152777778
2,1,4.876771,creditcard,0.000694444444444
5,1,4.52458,creditcard,1.44513888889
1538,1,5.034622,creditcard,6.02222222222
169,1,4.748314,creditcard,0.0
32,1,4.836982,paypal,0.0
1051,1,4.836982,paypal,983.75625
59,1,4.745402,creditcard,58.0347222222
1960,1,4.505662,creditcard,518.338888889
775,1,4.965339,creditcard,0.000694444444444
1264,1,4.745402,paypal,413.06875
788,1,5.040929,creditcard,0.0
2000,1,5.040929,creditcard,0.000694444444444
1,1,4.886641,creditcard,0.0
1936,1,4.836982,paypal,0.000694444444444
882,1,4.748314,creditcard,0.0
1433,1,4.921318,creditcard,0.00138888888889
1697,1,4.745402,creditcard,0.00902777777778
151,2,4.962055,creditcard,0.0
2,1,4.057414,paypal,1.46111111111
8,1,4.748314,paypal,7.75347222222
18,1,5.034622,creditcard,3.34513888889
2,1,4.965339,creditcard,1.27638888889
295,1,4.921318,creditcard,70.3368055556
14,1,4.921318,paypal,0.0
1460,1,4.921318,creditcard,0.0
247,1,4.505662,creditcard,0.0
80,1,4.742303,creditcard,0.0
492,1,4.742303,paypal,0.0
4,1,5.040929,paypal,0.0
2,1,4.876771,paypal,1.01041666667
25,1,4.876771,creditcard,0.00208333333333
852,1,3.954522,paypal,539.793055556
934,1,4.921349,storecredit,1.16944444444
5,1,4.895263,creditcard,4.07777777778
2,1,4.505662,paypal,1.58333333333
124,1,4.748314,creditcard,0.0
1175,2,4.748314,creditcard,0.0
16,1,4.748314,paypal,15.83125
1973,1,4.836982,creditcard,88.1791666667
1738,1,4.876771,creditcard,1400.20416667
498,1,4.965339,creditcard,0.00138888888889
43,1,4.886641,creditcard,0.0
2000,1,4.921349,creditcard,0.0
231,1,5.040929,creditcard,0.0
3,1,4.057414,paypal,0.000694444444444
220,1,5.034622,creditcard,0.0
2000,1,4.742303,creditcard,0.0201388888889
9,1,4.921318,creditcard,0.0
218,1,4.921318,paypal,217.368055556
